dataset,model,label,accuracy,f1,recall,precision
Car,chrono_gam,1.0,0.23333333333333334,0.18050682261208575,0.5,0.11666666666666667
Car,chrono_gam,2.0,0.23333333333333334,0.18123358123358121,0.5,0.11666666666666667
Car,chrono_gam,3.0,0.31666666666666665,0.2397113997113997,0.5,0.15833333333333333
Car,chrono_gam,4.0,0.21666666666666667,0.17303359408622565,0.5,0.10833333333333334
CBF,chrono_gam,1.0,0.3333333333333333,0.24611311032668776,0.5,0.16666666666666666
CBF,chrono_gam,2.0,0.33111111111111113,0.24543173480473238,0.5,0.16555555555555557
CBF,chrono_gam,3.0,0.33555555555555555,0.2480669135875847,0.5,0.16777777777777778
ChlorineConcentration,chrono_gam,1.0,0.23072916666666668,0.18157169173288457,0.4895833333333333,0.11536458333333334
ChlorineConcentration,chrono_gam,2.0,0.23671875,0.18597975897013472,0.49375,0.118359375
ChlorineConcentration,chrono_gam,3.0,0.5325520833333334,0.34266309745156376,0.5,0.2662760416666667
CinCECGTorso,chrono_gam,1.0,0.2536231884057971,0.1974656507562216,0.5,0.12681159420289856
CinCECGTorso,chrono_gam,2.0,0.24782608695652175,0.19354565157979486,0.4985507246376812,0.12391304347826088
CinCECGTorso,chrono_gam,3.0,0.24855072463768116,0.19372901390526773,0.4985507246376812,0.12427536231884058
CinCECGTorso,chrono_gam,4.0,0.25,0.19483213130506027,0.5,0.125
Coffee,chrono_gam,0.0,0.5357142857142857,0.2764976958525346,0.2857142857142857,0.26785714285714285
Coffee,chrono_gam,1.0,0.4642857142857143,0.46218487394957986,0.7142857142857143,0.44642857142857145
Computers,chrono_gam,1.0,0.5,0.4766896551724138,0.48,0.474
Computers,chrono_gam,2.0,0.5,0.4981052631578947,0.52,0.494
CricketX,chrono_gam,1.0,0.06923076923076923,0.06305557760666121,0.41025641025641024,0.03461538461538462
CricketX,chrono_gam,2.0,0.08717948717948718,0.0767185434677695,0.3769230769230769,0.04358974358974359
CricketX,chrono_gam,3.0,0.07948717948717948,0.07076676104539882,0.41025641025641024,0.03974358974358974
CricketX,chrono_gam,4.0,0.07692307692307693,0.06877122418918086,0.38974358974358975,0.038461538461538464
CricketX,chrono_gam,5.0,0.09743589743589744,0.08609316151111818,0.4512820512820513,0.04871794871794872
CricketX,chrono_gam,6.0,0.07948717948717948,0.07047508162059248,0.3769230769230769,0.03974358974358974
CricketX,chrono_gam,7.0,0.07435897435897436,0.06545660279406411,0.33589743589743587,0.03717948717948718
CricketX,chrono_gam,8.0,0.08717948717948718,0.0776302243794504,0.3974358974358974,0.04358974358974359
CricketX,chrono_gam,9.0,0.10256410256410256,0.08988947985852011,0.4307692307692308,0.05128205128205128
CricketX,chrono_gam,10.0,0.09487179487179487,0.08123193856939988,0.36923076923076925,0.047435897435897434
