dataset,model,label,accuracy,f1,recall,precision
CricketZ,isolation-forest,3.0,0.46153846153846156,0.2164179104477612,0.12719298245614036,0.725
CricketZ,isolation-forest,4.0,0.6974358974358974,0.2236842105263158,0.14285714285714285,0.5151515151515151
CricketZ,isolation-forest,5.0,0.8153846153846154,0.45454545454545453,0.3125,0.8333333333333334
CricketZ,isolation-forest,6.0,0.3435897435897436,0.11724137931034481,0.06513409961685823,0.5862068965517241
CricketZ,isolation-forest,7.0,0.6820512820512821,0.25301204819277107,0.14788732394366197,0.875
CricketZ,isolation-forest,8.0,0.6487179487179487,0.2594594594594594,0.15286624203821655,0.8571428571428571
CricketZ,isolation-forest,9.0,0.6871794871794872,0.26506024096385544,0.16666666666666666,0.6470588235294118
CricketZ,isolation-forest,10.0,0.7,0.21476510067114093,0.1391304347826087,0.47058823529411764
CricketZ,isolation-forest,11.0,0.6128205128205129,0.233502538071066,0.1393939393939394,0.71875
CricketZ,isolation-forest,12.0,0.40512820512820513,0.1773049645390071,0.09881422924901186,0.8620689655172413
DiatomSizeReduction,isolation-forest,1.0,0.10784313725490197,0.19469026548672566,0.10784313725490197,1.0
DiatomSizeReduction,isolation-forest,2.0,0.9607843137254902,0.9302325581395349,1.0,0.8695652173913043
DiatomSizeReduction,isolation-forest,3.0,0.35947712418300654,0.4842105263157895,0.32167832167832167,0.9787234042553191
DiatomSizeReduction,isolation-forest,4.0,0.5588235294117647,0.5544554455445544,0.3888888888888889,0.9655172413793104
DistalPhalanxOutlineAgeGroup,isolation-forest,1.0,0.7482014388489209,0.3137254901960784,0.2222222222222222,0.5333333333333333
DistalPhalanxOutlineAgeGroup,isolation-forest,2.0,0.6834532374100719,0.6944444444444444,0.5882352941176471,0.847457627118644
DistalPhalanxOutlineAgeGroup,isolation-forest,3.0,0.7985611510791367,0.7358490566037735,0.9512195121951219,0.6
DistalPhalanxOutlineCorrect,isolation-forest,0.0,0.39855072463768115,0.5631578947368421,0.4037735849056604,0.9304347826086956
DistalPhalanxOutlineCorrect,isolation-forest,1.0,0.6956521739130435,0.7529411764705883,0.7150837988826816,0.7950310559006211
DistalPhalanxTW,isolation-forest,3.0,0.8129496402877698,0.5517241379310346,0.4,0.8888888888888888
DistalPhalanxTW,isolation-forest,4.0,0.6187050359712231,0.3614457831325301,0.234375,0.7894736842105263
DistalPhalanxTW,isolation-forest,5.0,0.6618705035971223,0.5607476635514018,0.4411764705882353,0.7692307692307693
DistalPhalanxTW,isolation-forest,6.0,0.7266187050359713,0.29629629629629634,0.1951219512195122,0.6153846153846154
DistalPhalanxTW,isolation-forest,7.0,0.6187050359712231,0.13114754098360656,0.07547169811320754,0.5
DistalPhalanxTW,isolation-forest,8.0,0.9568345323741008,0.9285714285714286,0.9285714285714286,0.9285714285714286
Earthquakes,isolation-forest,0.0,0.7482014388489209,0.8559670781893004,0.7482014388489209,1.0
Earthquakes,isolation-forest,1.0,0.2805755395683453,0.4117647058823529,0.25925925925925924,1.0
ECG200,isolation-forest,-1.0,0.65,0.46153846153846156,0.5172413793103449,0.4166666666666667
ECG200,isolation-forest,1.0,0.79,0.823529411764706,0.8909090909090909,0.765625
ECG5000,isolation-forest,1.0,0.9442222222222222,0.9511578128040475,0.9729299363057324,0.9303387894937191
ECG5000,isolation-forest,2.0,0.9206666666666666,0.8843537414965986,0.9118236472945892,0.8584905660377359
ECG5000,isolation-forest,3.0,0.7822222222222223,0.0909090909090909,0.04939516129032258,0.5697674418604651
ECG5000,isolation-forest,4.0,0.7215555555555555,0.17074784910655197,0.09655688622754491,0.7371428571428571
ECG5000,isolation-forest,5.0,0.004888888888888889,0.009730207872622732,0.004888888888888889,1.0
ECGFiveDays,isolation-forest,1.0,0.7096399535423926,0.6189024390243902,0.8903508771929824,0.4742990654205608
ECGFiveDays,isolation-forest,2.0,0.4912891986062718,0.6184668989547037,0.4965034965034965,0.8198614318706697
ElectricDevices,isolation-forest,1.0,0.6018674620671768,0.25121951219512195,0.15001456452082726,0.7721139430284858
ElectricDevices,isolation-forest,2.0,0.24899494229023472,0.39733583099177855,0.24944466222396447,0.9759713701431493
ElectricDevices,isolation-forest,3.0,0.5681493969653741,0.309415180423061,0.18342758790263095,0.9880794701986755
ElectricDevices,isolation-forest,4.0,0.22513292698742057,0.28020720395133114,0.16297645739910313,0.9982832618025751
ElectricDevices,isolation-forest,5.0,0.24679029957203993,0.3888888888888889,0.24204322200392928,0.9887640449438202
ElectricDevices,isolation-forest,6.0,0.640772921800026,0.3414170233000476,0.20733468091250362,0.9663526244952894
ElectricDevices,isolation-forest,7.0,0.10439631694981195,0.13868795210775753,0.07451085499865988,1.0
FaceAll,isolation-forest,1.0,0.8739644970414201,0.3486238532110092,0.2235294117647059,0.7916666666666666
FaceAll,isolation-forest,2.0,0.7088757396449704,0.27433628318584075,0.17222222222222222,0.6739130434782609
FaceAll,isolation-forest,3.0,0.942603550295858,0.6734006734006734,0.6211180124223602,0.7352941176470589
FaceAll,isolation-forest,4.0,0.21420118343195266,0.15197956577266922,0.08292682926829269,0.9083969465648855
FaceAll,isolation-forest,5.0,0.8118343195266272,0.38846153846153847,0.2630208333333333,0.7426470588235294
FaceAll,isolation-forest,6.0,0.3183431952662722,0.19101123595505617,0.10649960845732184,0.9251700680272109
FaceAll,isolation-forest,7.0,0.5242603550295858,0.17791411042944785,0.1001150747986191,0.7981651376146789
FaceAll,isolation-forest,8.0,0.8810650887573964,0.5855670103092783,0.5634920634920635,0.6094420600858369
FaceAll,isolation-forest,9.0,0.8946745562130177,0.440251572327044,0.3211009174311927,0.7
FaceAll,isolation-forest,10.0,0.8597633136094674,0.41191066997518616,0.2694805194805195,0.8736842105263158
FaceAll,isolation-forest,11.0,0.727810650887574,0.02542372881355932,0.01293103448275862,0.75
FaceAll,isolation-forest,12.0,0.8094674556213017,0.24056603773584906,0.1424581005586592,0.7727272727272727
FaceAll,isolation-forest,13.0,0.7562130177514793,0.4164305949008498,0.35083532219570407,0.5121951219512195
FaceAll,isolation-forest,14.0,0.21124260355029587,0.04444444444444445,0.022743947175348497,0.96875
FaceFour,isolation-forest,1.0,0.9318181818181818,0.7272727272727273,1.0,0.5714285714285714
FaceFour,isolation-forest,2.0,0.8295454545454546,0.5945945945945945,1.0,0.4230769230769231
FaceFour,isolation-forest,3.0,0.29545454545454547,0.456140350877193,0.29545454545454547,1.0
FaceFour,isolation-forest,4.0,0.2727272727272727,0.39622641509433965,0.25,0.9545454545454546
FacesUCR,isolation-forest,1.0,0.9639024390243902,0.41269841269841273,0.9629629629629629,0.26262626262626265
FacesUCR,isolation-forest,2.0,0.44878048780487806,0.15671641791044774,0.08943781942078365,0.6325301204819277
FacesUCR,isolation-forest,3.0,0.9585365853658536,0.6613545816733067,0.9764705882352941,0.5
FacesUCR,isolation-forest,4.0,0.3078048780487805,0.1125703564727955,0.06206896551724138,0.6040268456375839
